model,fold,regime,n,mae,rmse,bias,skill,pinball,coverage,nominal_coverage,interval_width
B2_daily_naive,2024-12,post-crisis,744,45.206895161290326,80.76448833121663,1.359287634408602,0.3896979330542565,19.52680779569893,0.6411290322580645,0.8,78.35000000000001
B2_daily_naive,2025-01,post-crisis,744,39.3158870967742,60.290280803862586,-2.5456451612903215,0.2779194734254008,16.80993652927121,0.6532258064516129,0.8,79.015
B2_daily_naive,2025-02,post-crisis,672,21.66808035714286,29.255342498971753,0.43730654761904747,0.42950273593576993,8.706395667989417,0.8422619047619048,0.8,79.72000000000001
B2_daily_naive,2025-03,post-crisis,742,26.681725067385447,40.80878052153711,0.7449595687331533,0.2528744828044265,11.36288852949985,0.7789757412398922,0.8,79.55799999999999
B2_daily_naive,2025-04,post-crisis,718,24.78993036211699,35.365960994651466,0.9728272980501392,0.06080217566351087,10.291388362735995,0.8008356545961003,0.8,79.63700000000006
B2_daily_naive,2025-05,post-crisis,744,24.430228494623663,38.25110335923559,0.14350806451612963,0.1230016009387539,10.515760543608122,0.7741935483870968,0.8,79.62799999999994
B2_daily_naive,2025-06,post-crisis,720,27.265083333333333,37.77566728214224,-1.0638055555555557,0.026033485516169796,11.262028549382716,0.7638888888888888,0.8,79.74500000000002
B2_daily_naive,2025-07,post-crisis,744,17.708817204301077,30.735709468940843,0.5452150537634407,0.06013072921162277,7.755394713261648,0.8897849462365591,0.8,79.91
B2_daily_naive,2025-08,post-crisis,744,18.89114247311828,28.67735822675428,0.8999865591397849,0.05803075957986392,8.047400925925924,0.8494623655913979,0.8,79.52999999999999
LightGBM,2020-10,pre-crisis,745,3.774470684146607,5.502484032313363,1.6206718396422541,0.6576191632689046,1.461433403303737,0.7583892617449665,0.8,12.268667241436383
LightGBM,2020-11,pre-crisis,720,3.767390178013512,5.675032084355674,-0.5291329246391689,0.6972227387407097,1.5015594434449744,0.7111111111111111,0.8,11.493909800103467
LightGBM,2020-12,pre-crisis,744,7.1299876344306465,9.798638942742869,0.6806348699377283,0.5025254143175082,2.718313471590503,0.6612903225806451,0.8,16.48043395746265
LightGBM,2021-01,pre-crisis,744,4.93765948509159,7.204866687124045,-2.85587919622174,0.6532195537916512,2.1221765289314716,0.7258064516129032,0.8,16.43804194053824
LightGBM,2021-02,pre-crisis,672,5.1711367279308815,7.703918568164435,-2.7168956602505565,0.6284217102879966,2.115281045284793,0.6681547619047619,0.8,13.637665008295372
LightGBM,2021-03,pre-crisis,741,6.798412835644709,8.833236985012517,-4.837409565356455,0.5546513227778882,2.683413954885474,0.6612685560053981,0.8,19.097525497730956
LightGBM,2021-04,pre-crisis,719,11.871811111033253,14.413198556986021,-9.159331848970206,0.35387958512796924,5.003975901383585,0.3574408901251738,0.8,17.798943046690397
LightGBM,2021-05,pre-crisis,744,16.080482225814293,18.352216783682994,-9.938262990361698,0.2838067829521159,6.779357776734784,0.2956989247311828,0.8,22.14824286030177
LightGBM,2021-06,pre-crisis,720,22.087201620482446,23.86802331390563,-20.637082353903548,-0.7638130249471902,10.043050122257714,0.11666666666666667,0.8,16.989450846115812
LightGBM,2021-07,pre-crisis,744,29.798770767453018,31.635154003413206,-28.689590577245443,-1.2671901266506502,13.822747648466475,0.09274193548387097,0.8,16.74703037509486
LightGBM,2021-08,pre-crisis,744,34.64305613798873,37.00972024583799,-32.65025606378913,-0.7586099591477438,15.940885266617682,0.08602150537634409,0.8,17.918010257510446
LightGBM,2021-09,crisis,720,71.85145088541192,76.15466543175503,-71.71243849663931,-1.9876070195390922,34.76121863900748,0.005555555555555556,0.8,14.939786614290734
LightGBM,2021-10,crisis,744,87.79946547689325,104.29253469522982,-86.60894438173949,-0.4693016913521084,42.51067754672299,0.07123655913978495,0.8,18.188802911006896
LightGBM,2021-11,crisis,720,115.34325221138447,129.6211326794968,-114.70175784063314,-1.0653499102256077,56.53350810981811,0.03194444444444444,0.8,16.823957520584838
LightGBM,2021-12,crisis,744,159.9008146321844,189.17738269776322,-158.43020477624617,-0.5071501789501172,78.60303138060648,0.04973118279569892,0.8,19.582293741448215
LightGBM,2022-01,crisis,744,104.89780149057837,120.19531856075463,-103.34709865471696,-0.308884909997607,50.25996074346262,0.08736559139784947,0.8,31.670028023239244
LightGBM,2022-02,crisis,672,75.17689061016942,87.29589837172182,-71.33348773096495,-0.1036321163696825,34.56489449762892,0.13690476190476192,0.8,38.14472534877191
LightGBM,2022-03,crisis,741,175.68896263511613,202.32722900771347,-174.86097007026703,-0.37257986111385155,85.93752104502902,0.06072874493927125,0.8,29.12941871452877
LightGBM,2022-04,crisis,719,78.39935339059384,90.0437747338065,-74.07492730802376,-0.005423611208780876,36.24346206766327,0.22531293463143254,0.8,55.893792270059144
LightGBM,2022-05,crisis,744,68.3709641127753,74.65467265308254,-64.27860353363495,-0.5614629553086863,31.204612226434417,0.22043010752688172,0.8,76.71896693626897
LightGBM,2022-06,crisis,720,93.27593017900075,108.15047694713974,-91.69728907853225,-0.5903063680500398,43.51336933281283,0.11805555555555555,0.8,69.25968195616491
LightGBM,2022-07,crisis,744,174.13609307595328,192.72038289600448,-171.91760780920634,-1.4492177923396845,83.50651674611544,0.09543010752688172,0.8,82.12441829973119
LightGBM,2022-08,crisis,744,267.50794959224913,296.291580966407,-266.6096673848839,-1.8375121950322253,127.65052880098135,0.04704301075268817,0.8,121.16043795889694
LightGBM,2022-09,crisis,720,159.1876969939275,180.6754757456818,-156.25954527141997,-0.12273487391156679,75.03767706019187,0.12638888888888888,0.8,103.47651022036197
LightGBM,2022-10,crisis,745,29.273630182024085,40.9801801862285,-5.194284713238499,0.6961284580877974,11.95766701526697,0.5973154362416108,0.8,66.24707796124375
LightGBM,2022-11,crisis,720,28.878954731834515,40.35403974384372,-16.15850623535409,0.5717009648916864,11.651152013540553,0.5458333333333333,0.8,60.91351085145926
LightGBM,2022-12,crisis,744,47.474503952494416,64.40516754995544,-35.517260758527044,0.5899528977287879,18.97489344923329,0.646505376344086,0.8,119.30007046301623
LightGBM,2023-01,post-crisis,744,24.94926571767405,34.22564020570757,-6.156063699383435,0.5931841704309841,10.304036085798646,0.6908602150537635,0.8,59.21324987216033
LightGBM,2023-02,post-crisis,672,17.395962033409077,21.99699756284132,5.047012027563556,0.528392974178359,7.122915931059491,0.7291666666666666,0.8,56.44712386977327
LightGBM,2023-03,post-crisis,741,17.822053939899696,22.457747582543636,11.982177785798402,0.46490120392022005,7.2365958694299195,0.6288798920377868,0.8,47.13539985948818
LightGBM,2023-04,post-crisis,719,13.649585314934095,17.595292963367623,3.668361755960629,0.5718846598002686,5.403796268343002,0.694019471488178,0.8,39.27294008991223
LightGBM,2023-05,post-crisis,744,15.171300401440744,20.32878856589651,7.5408577855168915,0.2595729545474461,6.2051243267116645,0.6008064516129032,0.8,35.13852034503506
LightGBM,2023-06,post-crisis,720,12.28753504682944,15.715729959019635,0.4260311028604551,0.4251617408630284,4.799156672702102,0.7902777777777777,0.8,41.69702714259103
LightGBM,2023-07,post-crisis,744,16.378941916774412,31.106451134124296,-3.5900491264425862,0.485897204774012,6.468337433880286,0.7741935483870968,0.8,50.22092011504767
LightGBM,2023-08,post-crisis,744,18.021108218327623,24.4637507918077,1.4772217410639532,0.40448738441098775,7.126483471601365,0.706989247311828,0.8,44.78787266341214
LightGBM,2023-09,post-crisis,720,24.577714156769908,38.40737080445204,13.719462275137618,0.06798403134426201,9.984822807236611,0.6402777777777777,0.8,60.590605414534565
LightGBM,2023-10,post-crisis,745,16.626756506199552,21.860781069739676,-7.839612616074276,0.5205476787207621,6.608970146947688,0.8644295302013423,0.8,70.63117380457284
LightGBM,2023-11,post-crisis,720,16.983681408806095,21.41699727446371,-8.302633693221242,0.5943459521730678,6.53601914251501,0.8305555555555556,0.8,62.33654134797095
LightGBM,2023-12,post-crisis,744,16.774913454719837,21.64398148087826,5.061196601850865,0.4969497595977884,6.299445143987589,0.8723118279569892,0.8,65.44816055770771
LightGBM,2024-01,post-crisis,744,16.95949672683854,21.323084964048864,-8.848126280887215,0.5132460153385123,6.388518310664027,0.7150537634408602,0.8,44.8134236264982
LightGBM,2024-02,post-crisis,696,9.049681021200463,12.563557987848808,-5.710417260634901,0.5506795907011393,3.5583159506475996,0.8448275862068966,0.8,32.66111452693152
LightGBM,2024-03,post-crisis,745,10.550958384233468,13.83077309176616,-1.289348305799391,0.3663808296975789,4.181353161108459,0.7302013422818792,0.8,33.34144487663096
LightGBM,2024-04,post-crisis,718,15.389714289543056,20.35812895032777,1.131805951280727,0.48624939221160024,6.125591640393171,0.7423398328690808,0.8,50.75861159774945
LightGBM,2024-05,post-crisis,744,16.43854547580545,22.911830681297005,4.950392578857866,0.5202109833490217,6.494329064936429,0.7446236559139785,0.8,49.1297783904209
LightGBM,2024-06,post-crisis,720,18.400053095794103,23.691090539663538,9.833556254958596,0.18615895354818113,7.390606424731429,0.6583333333333333,0.8,50.426525592159194
LightGBM,2024-07,post-crisis,744,18.444868051407507,24.17564514247658,10.611184891885483,0.35082560965152365,7.254695106479564,0.6935483870967742,0.8,54.4766572854707
LightGBM,2024-08,post-crisis,744,15.59693862168113,20.86588502456914,7.971247261474644,0.4889861769430228,6.300050929978422,0.7903225806451613,0.8,62.22053561217688
LightGBM,2024-09,post-crisis,720,17.987184934387926,34.418193242556555,8.023819310213764,0.46812478761132026,6.94206383383349,0.775,0.8,57.930609530333456
LightGBM,2024-10,post-crisis,745,16.496232420960492,24.12909405349727,1.854709675107794,0.4824219905976358,6.418166920209952,0.7342281879194631,0.8,50.45744207379017
LightGBM,2024-11,post-crisis,720,23.209894602795824,45.70606184712072,-1.9476301555430515,0.34034532971384546,8.617442723243455,0.8680555555555556,0.8,74.01992818512252
LightGBM,2024-12,post-crisis,744,28.659655402409875,60.29960817386838,-13.543095680177899,0.6130889576105927,11.475481336208833,0.7231182795698925,0.8,71.90104552421847
LightGBM,2025-01,post-crisis,744,22.308571989742667,40.583353650988656,-4.975990098521414,0.5902779614299376,8.981110240596166,0.7674731182795699,0.8,63.25448041677573
LightGBM,2025-02,post-crisis,672,14.10217746047079,19.792963039799055,0.35408768223832354,0.6287048263647994,5.706225259896366,0.8377976190476191,0.8,58.87620529450804
LightGBM,2025-03,post-crisis,742,19.93820237240733,27.21190357631415,14.268347549350684,0.4417025240379432,7.999995282893707,0.7506738544474394,0.8,57.44887166355178
LightGBM,2025-04,post-crisis,718,17.913153655675195,26.322635147387025,12.279915047393805,0.32133754735652076,7.315794556870811,0.7047353760445683,0.8,49.93757662868112
LightGBM,2025-05,post-crisis,744,17.1296797426798,26.81764204370509,2.6037380771565735,0.3850773146035832,6.760874355916076,0.7096774193548387,0.8,46.055841025547885
LightGBM,2025-06,post-crisis,720,15.985056563659176,22.06422538694218,-3.672103108681542,0.42897992884180924,6.313469284809415,0.7833333333333333,0.8,56.479855234267376
LightGBM,2025-07,post-crisis,744,11.176711545864999,19.250220857698164,-2.434062931528258,0.40681257199533194,4.492083757520806,0.6948924731182796,0.8,34.89567979944985
LightGBM,2025-08,post-crisis,744,12.030971392067386,16.63838697918487,-3.039875064749261,0.4000995440149552,4.786065036552311,0.7580645161290323,0.8,41.04868339350588
LightGBM_anchored,2020-10,pre-crisis,745,4.5340274194727135,6.504122449609054,0.727802769704763,0.5887200533412592,1.84441840565627,0.6926174496644295,0.8,15.028954042308708
LightGBM_anchored,2020-11,pre-crisis,720,4.175751135480823,6.097007405446949,-0.3041580083630993,0.6644036235270133,1.7217261806192485,0.6986111111111111,0.8,12.921668831588173
LightGBM_anchored,2020-12,pre-crisis,744,7.725208727133682,10.976947284798102,0.3908821248438914,0.46099555737189124,3.1912183965375975,0.5806451612903226,0.8,16.96247756846066
LightGBM_anchored,2021-01,pre-crisis,744,5.512963247402717,8.208175733744337,-1.6594397926636169,0.6128149661521101,2.280799431337011,0.696236559139785,0.8,15.076084786207097
LightGBM_anchored,2021-02,pre-crisis,672,5.448047252628699,7.890106664442607,-2.2742599435567556,0.6085239693107165,2.1867834579587306,0.6949404761904762,0.8,14.594873030699762
LightGBM_anchored,2021-03,pre-crisis,741,6.251801460782415,8.660760191539698,-3.4859185856628145,0.5904585999519283,2.548054599608614,0.7044534412955465,0.8,20.15893841565969
LightGBM_anchored,2021-04,pre-crisis,719,10.391152978301895,14.448070754279799,-5.94213017245563,0.4344640417080544,4.127383469238663,0.6286509040333796,0.8,22.88679467501321
LightGBM_anchored,2021-05,pre-crisis,744,13.750718893559672,17.93383149283033,-4.598276800221013,0.3875698836139273,5.5927542634561185,0.5551075268817204,0.8,28.37410553370345
LightGBM_anchored,2021-06,pre-crisis,720,10.767069317364927,14.897537713754723,-6.524905172439182,0.14017640492464112,4.25281528881672,0.7402777777777778,0.8,25.50993375714086
LightGBM_anchored,2021-07,pre-crisis,744,11.609174862209926,15.611615523278052,-5.473675688602428,0.11673515556853531,4.575217164918204,0.6989247311827957,0.8,28.232665927506744
LightGBM_anchored,2021-08,pre-crisis,744,15.69472906793326,20.305789542748908,-9.70379241227553,0.20327736862896062,6.294963510264953,0.5551075268817204,0.8,29.176639843207536
LightGBM_anchored,2021-09,crisis,720,20.095987024788755,28.701435534908367,-6.6320250114987225,0.16440223321899305,8.451802985621981,0.5527777777777778,0.8,30.643013793181414
LightGBM_anchored,2021-10,crisis,744,44.811449618884346,58.95738336118874,-6.827212934332917,0.2500918045532463,20.468937187438577,0.29435483870967744,0.8,34.4552754766089
LightGBM_anchored,2021-11,crisis,720,45.780736538033025,63.13399888900124,-7.7780127417680625,0.1802447192523654,20.984575655747943,0.30277777777777776,0.8,35.76868226498833
LightGBM_anchored,2021-12,crisis,744,67.41561781039857,91.18651234616708,-4.189811945341226,0.36457196493529287,31.34046877978172,0.20430107526881722,0.8,40.30086906879243
LightGBM_anchored,2022-01,crisis,744,55.913357322917186,70.19693062640752,-14.734406309101471,0.30232904191186794,25.938641174626543,0.2110215053763441,0.8,41.58153092548244
LightGBM_anchored,2022-02,crisis,672,45.91561049302978,57.053909252122686,-13.359055292676533,0.3259372398680501,20.509869876545693,0.3080357142857143,0.8,48.52683944072962
LightGBM_anchored,2022-03,crisis,741,55.84941723093391,78.7093321892162,-3.125072051362779,0.5636732996976401,25.86356443978555,0.29554655870445345,0.8,42.62312068413188
LightGBM_anchored,2022-04,crisis,719,44.99787140837325,63.668313602451285,-5.544387438514503,0.4229299042465955,20.54803808337442,0.36022253129346316,0.8,46.9662012481158
LightGBM_anchored,2022-05,crisis,744,28.034787380149762,40.29370895114701,-5.673140580093317,0.35973870601190217,11.93447122684185,0.6841397849462365,0.8,70.46212203833159
LightGBM_anchored,2022-06,crisis,720,33.142573814505084,49.337178791757744,-14.927745677914906,0.4349362575143545,13.873895941479692,0.7208333333333333,0.8,83.7348317247328
LightGBM_anchored,2022-07,crisis,744,69.02338455045793,93.7860504556344,-19.02803328049032,0.029188615970904164,29.681293291410398,0.5,0.8,108.00547682580728
LightGBM_anchored,2022-08,crisis,744,72.24323500958836,105.87727195961713,-26.113277393318445,0.23370105202202385,30.14101336721249,0.5900537634408602,0.8,132.21064085880624
LightGBM_anchored,2022-09,crisis,720,63.96199618788105,85.63709125095392,-14.162769930156406,0.5488824508349275,26.306753995520616,0.6125,0.8,128.41834843057794
LightGBM_anchored,2022-10,crisis,745,36.80238077775046,57.22688433137744,2.329929627099131,0.617977130836262,14.955563951532769,0.6026845637583893,0.8,80.19856411708214
LightGBM_anchored,2022-11,crisis,720,28.026413937682708,37.90924446577314,-11.33547267414949,0.5843448574049838,11.479862249293323,0.6194444444444445,0.8,70.47450960278937
LightGBM_anchored,2022-12,crisis,744,36.4701057512526,50.06465319539028,0.8343249630297895,0.6850001592899202,14.453408469126812,0.7768817204301075,0.8,114.86421046667418
LightGBM_anchored,2023-01,post-crisis,744,25.674737847875335,34.82798854997696,0.1619447327925349,0.5813548224326595,10.915273412135786,0.5981182795698925,0.8,61.00894770969578
LightGBM_anchored,2023-02,post-crisis,672,18.592915312322493,22.868298089644693,1.833742453216698,0.4959433991084832,7.557269539949317,0.7068452380952381,0.8,59.28851246421137
LightGBM_anchored,2023-03,post-crisis,741,16.02026692938157,20.195992364837377,6.468468005190317,0.5189990123642821,6.248406154660761,0.7530364372469636,0.8,52.90582227714564
LightGBM_anchored,2023-04,post-crisis,719,13.68479233119084,18.579785523853335,-0.021246806841628357,0.570780401803091,5.5671241185374365,0.7510431154381085,0.8,43.97160423196862
LightGBM_anchored,2023-05,post-crisis,744,15.45986700210025,21.085968647050613,6.350149318673172,0.245489618914443,6.154735333271832,0.7325268817204301,0.8,50.565946808503135
LightGBM_anchored,2023-06,post-crisis,720,11.355444890308235,15.163861756366515,1.396531783216947,0.46876699455234416,4.648983161709567,0.7958333333333333,0.8,45.088264639965274
LightGBM_anchored,2023-07,post-crisis,744,18.29970545246529,38.55340819770215,-1.8940055159890585,0.42560821250061487,7.650492480346391,0.7634408602150538,0.8,59.72829479659312
LightGBM_anchored,2023-08,post-crisis,744,15.834348864424985,21.574288598142104,0.5350883722469022,0.4767494654511485,6.442316913234529,0.728494623655914,0.8,44.98127284005204
LightGBM_anchored,2023-09,post-crisis,720,20.372217488856247,34.474627481189586,8.932970407150345,0.22746143537064023,8.10356928923245,0.7972222222222223,0.8,57.64673638015666
LightGBM_anchored,2023-10,post-crisis,745,19.66776102094746,25.819638921220374,-1.473487475101078,0.4328566926241725,7.756489723794155,0.7557046979865771,0.8,65.34157079429721
LightGBM_anchored,2023-11,post-crisis,720,16.047017614411498,20.595076924475148,-5.5558528243711205,0.616718101679599,6.422526395379826,0.7819444444444444,0.8,52.13689315439526
LightGBM_anchored,2023-12,post-crisis,744,17.769933733284926,23.832396386571556,1.710242588416072,0.46711084616980836,6.7929190544068145,0.7647849462365591,0.8,51.164217901801614
LightGBM_anchored,2024-01,post-crisis,744,14.488525259543213,18.7745486980406,-7.7934002180311746,0.5841652900707321,5.477610952920909,0.6841397849462365,0.8,37.710079531175325
LightGBM_anchored,2024-02,post-crisis,696,9.905714583871355,13.488034911111242,-5.571258375533673,0.5081771699139561,3.8231250574696523,0.7456896551724138,0.8,28.312462591570984
LightGBM_anchored,2024-03,post-crisis,745,10.839464558952095,14.234982303834553,-2.6811092444080935,0.34905510094430203,4.286105826066589,0.6818791946308724,0.8,30.82087055696027
LightGBM_anchored,2024-04,post-crisis,718,16.49215048799781,21.801551981943575,1.029274522892523,0.4494470672074965,6.754001494065547,0.6713091922005571,0.8,49.47932834769283
LightGBM_anchored,2024-05,post-crisis,744,17.47155283153454,24.09839051832595,5.167732909232042,0.49006077424883354,7.064090050839674,0.6491935483870968,0.8,46.891481246690404
LightGBM_anchored,2024-06,post-crisis,720,19.19437020468785,24.019503532439586,10.922239117195906,0.15102601867287702,7.813390237447296,0.6138888888888889,0.8,50.8273091134699
LightGBM_anchored,2024-07,post-crisis,744,19.464241474707286,25.590004068214917,12.054048278880371,0.31494836082742184,7.75602229433021,0.696236559139785,0.8,53.5675123766754
LightGBM_anchored,2024-08,post-crisis,744,16.416656955693384,21.74697230304174,8.602485579058532,0.462129150070377,6.530323630612205,0.7728494623655914,0.8,53.53696099060045
LightGBM_anchored,2024-09,post-crisis,720,18.351663557912236,34.14468641321889,6.935188069050537,0.45734727317505575,7.418957805214266,0.7736111111111111,0.8,52.027790774687126
LightGBM_anchored,2024-10,post-crisis,745,18.125947930015577,25.3687336990662,2.8628421563308115,0.43128880530151237,7.3727388612651685,0.6442953020134228,0.8,46.360967875300176
LightGBM_anchored,2024-11,post-crisis,720,24.007478981280737,46.28384556107206,-0.16507747351085603,0.317676969119417,9.592785077463489,0.7375,0.8,57.1575808340773
LightGBM_anchored,2024-12,post-crisis,744,29.744180272953354,69.9944447481874,-4.5350319892400135,0.5984476563713625,12.802477657113108,0.706989247311828,0.8,57.10457343106583
LightGBM_anchored,2025-01,post-crisis,744,25.691864374118474,47.1161450907054,-1.1807869102857185,0.5281399880337743,10.935667607537347,0.6653225806451613,0.8,51.25548185311963
LightGBM_anchored,2025-02,post-crisis,672,14.845981731878911,20.170707271315315,3.904599591246053,0.6091212594385425,5.912250457084381,0.7202380952380952,0.8,42.55843022921076
LightGBM_anchored,2025-03,post-crisis,742,21.67383026644454,27.63114450393155,16.579013862899455,0.3931025221746197,8.190566628204083,0.7250673854447439,0.8,58.77302060862781
LightGBM_anchored,2025-04,post-crisis,718,20.017907292718316,26.39000525776974,15.527099341670866,0.24159629726829746,7.653360236002622,0.7298050139275766,0.8,56.854681289937155
LightGBM_anchored,2025-05,post-crisis,744,18.012194897808016,26.69982992653004,6.378839652520238,0.3533967112737758,6.963610351867866,0.7795698924731183,0.8,53.824569312867006
LightGBM_anchored,2025-06,post-crisis,720,16.184539049433084,22.228887866903992,-0.6206476080095444,0.4218539920165125,6.639719257609604,0.8055555555555556,0.8,60.211312106247696
LightGBM_anchored,2025-07,post-crisis,744,11.77569159578847,20.78572735918531,-0.5571593293821271,0.3750225921088364,4.821094026209153,0.7271505376344086,0.8,34.97660160340713
LightGBM_anchored,2025-08,post-crisis,744,12.182702924743515,17.067093483044015,-0.37846921715290005,0.3925337529683789,4.901878582567943,0.7741935483870968,0.8,38.489168902689165
SARIMA,2020-10,pre-crisis,745,7.820491700639129,11.26849447329515,3.7272613336868416,0.2906060965423011,4.534960252867787,0.6536912751677852,0.8,22.15665691436062
SARIMA,2020-11,pre-crisis,720,7.6554396339069175,10.383236197456641,-1.946751307046499,0.3847483439285416,3.7351148526080555,0.6625,0.8,22.10026565487127
SARIMA,2020-12,pre-crisis,744,11.879672202495605,16.57545975029116,-1.5481905841115953,0.17112969755490504,5.121324673779981,0.5618279569892473,0.8,22.16934764793043
SARIMA,2021-01,pre-crisis,744,10.861657466651206,13.242878831186907,-7.055765791396857,0.2371668329458161,7.717814360994814,0.271505376344086,0.8,22.72352479371571
SARIMA,2021-02,pre-crisis,672,7.560819973547096,10.756412069335003,-1.5056014882655449,0.45670812774754854,3.465907576872701,0.7351190476190477,0.8,22.867098355368277
SARIMA,2021-03,pre-crisis,741,9.56743308132627,12.940520606900707,-1.8044504686719862,0.3732590576377285,4.945121884324227,0.5020242914979757,0.8,22.821312436441755
SARIMA,2021-04,pre-crisis,719,11.7097886116493,15.99430945745462,-4.508563894523629,0.3626976200125769,6.778940068227298,0.3463143254520167,0.8,23.02441958901699
SARIMA,2021-05,pre-crisis,744,14.458743897263114,20.45794018353618,0.37480604140162416,0.35603583519225246,6.699147661383151,0.4771505376344086,0.8,23.468479220879804
SARIMA,2021-06,pre-crisis,720,10.335938274609338,13.970135372589818,-5.784167013644609,0.17460514613584943,6.727343147786167,0.375,0.8,24.02164314292093
SARIMA,2021-07,pre-crisis,744,10.03439880692562,15.507546364490835,1.3710356100126122,0.2365493838831485,5.225919470246179,0.6169354838709677,0.8,23.910133726524435
SARIMA,2021-08,pre-crisis,744,12.864070030406548,17.859534453634122,-2.876574483988986,0.3469721152621037,6.525759588746599,0.47446236559139787,0.8,24.188756723635674
SARIMA,2021-09,crisis,720,22.209676069584066,27.302505383249187,-13.70805618053522,0.07651434578545668,19.12775680203174,0.09027777777777778,0.8,24.59425443732078
SARIMA,2021-10,crisis,744,40.01960711257622,53.09933676790261,1.5368181311136133,0.33028206836600715,21.33713236704242,0.13306451612903225,0.8,25.4481687334765
SARIMA,2021-11,crisis,720,45.61938422294976,56.641114502069755,-15.264269542308268,0.1831339128816658,30.35649490044222,0.11666666666666667,0.8,27.347644463216415
SARIMA,2021-12,crisis,744,70.83465962037297,86.43876708830526,-1.6181132378259198,0.33234567836136775,40.7339204383176,0.10215053763440861,0.8,28.758439260067206
SARIMA,2022-01,crisis,744,52.925404759030044,64.30513634777803,-1.771150615014032,0.33961186354480566,24.375864773276344,0.16666666666666666,0.8,31.69849748137266
SARIMA,2022-02,crisis,672,44.92132042486927,57.244279142208214,10.064686153295938,0.3405338857695088,30.508562301047384,0.125,0.8,33.01297500793773
SARIMA,2022-03,crisis,741,66.19455872133207,85.195368115207,-22.529650803200486,0.48285130236144724,57.75285276913213,0.07017543859649122,0.8,35.088890183553644
SARIMA,2022-04,crisis,719,45.225364075681455,60.43369074537186,8.498231571707123,0.4200124503493804,26.382418073717407,0.3240611961057024,0.8,37.369893148156535
SARIMA,2022-05,crisis,744,31.865964709171948,44.93983590751952,5.9777898082849354,0.2722418928234974,16.967268662916233,0.42876344086021506,0.8,39.6461183309479
SARIMA,2022-06,crisis,720,34.3081896923987,48.27743266291699,-15.383447830478197,0.4150631096426888,25.994288170115077,0.3402777777777778,0.8,41.15092148720818
SARIMA,2022-07,crisis,744,62.701598692550064,82.0107143079031,-18.566240700958417,0.11810430328792643,44.21383904054246,0.13844086021505375,0.8,42.79178639946035
SARIMA,2022-08,crisis,744,62.553728146380124,82.7995668116873,-28.02777274595532,0.33647965703211746,56.26775151500796,0.125,0.8,45.563157765786
SARIMA,2022-09,crisis,720,75.80371591174519,98.98913609628549,38.01104044384561,0.4653639883398273,137.0165413194738,0.013888888888888888,0.8,48.81717864588346
SARIMA,2022-10,crisis,745,51.89043852447261,75.10023446914057,26.640067241046538,0.4613572875353722,84.83981666307967,0.01879194630872483,0.8,52.21175400338496
SARIMA,2022-11,crisis,720,50.50358427388341,62.52930701082533,-21.811478193879328,0.25098963536338514,44.89448750491284,0.17777777777777778,0.8,54.48758455625761
SARIMA,2022-12,crisis,744,55.73114101829903,68.2527827663092,24.804573437800936,0.5186386169787227,61.87641184292303,0.0846774193548387,0.8,57.19966845931841
SARIMA,2023-01,post-crisis,744,32.77835424425019,42.403807651243355,-9.217391331200957,0.46552521726780205,45.18101856746165,0.13978494623655913,0.8,60.702303922751526
SARIMA,2023-02,post-crisis,672,28.23633250184932,37.573739114080404,-2.330680866339652,0.23450897594891595,14.450565696680773,0.5178571428571429,0.8,62.41631614730806
SARIMA,2023-03,post-crisis,741,24.906916642057,33.06250741598079,1.512918202357001,0.25218153002071186,11.274600583439346,0.6558704453441295,0.8,63.0983554312783
SARIMA,2023-04,post-crisis,719,20.595533140811657,28.72793218542468,-1.8109194177831118,0.3540269924884528,13.543088062438216,0.46453407510431155,0.8,63.468714709745434
SARIMA,2023-05,post-crisis,744,18.26503693812107,24.425983865170913,3.4380114788926512,0.10858482942632619,10.149707510999182,0.7016129032258065,0.8,63.39356009616422
SARIMA,2023-06,post-crisis,720,11.828775709667646,15.460847845590152,-2.2353758384117026,0.4466235245105926,11.054649783958144,0.6708333333333333,0.8,63.2124673187958
SARIMA,2023-07,post-crisis,744,22.223115303178815,40.2212122264576,3.2334100390967717,0.3024600884448563,15.23375418235336,0.5456989247311828,0.8,62.283652633610004
SARIMA,2023-08,post-crisis,744,20.977052875867162,29.0864664748975,-3.1461300940342656,0.30680735756571875,14.183906216108632,0.4946236559139785,0.8,62.29457676656389
SARIMA,2023-09,post-crisis,720,19.507509936525988,33.37963457599117,-0.3852114419480272,0.2602521677328289,9.412293575211308,0.8166666666666667,0.8,62.34267327101689
SARIMA,2023-10,post-crisis,745,28.972985419435027,38.93175933736786,-0.47637461261040626,0.16452946739443175,12.400632870942607,0.5919463087248322,0.8,62.262489241233276
SARIMA,2023-11,post-crisis,720,26.14743343960531,33.02409593005152,-3.8058663350446813,0.3754703730157404,12.666535616722708,0.5444444444444444,0.8,63.04497186410445
SARIMA,2023-12,post-crisis,744,19.04855278908346,24.685021604880255,9.022354164721806,0.42876730269111896,30.200460712475376,0.28897849462365593,0.8,63.8109982140547
SARIMA,2024-01,post-crisis,744,17.030078866739963,21.047138901695245,-4.200158922715374,0.5112202395506859,23.722540632777996,0.1814516129032258,0.8,63.76914713293312
SARIMA,2024-02,post-crisis,696,12.925392077432672,17.042894590280767,-0.07709575927070897,0.35824893220270637,5.982811382953107,0.8994252873563219,0.8,63.386975999775814
